Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
33851,Anguilla,United Kingdom,3/2/20,0,0
33852,Anguilla,United Kingdom,3/3/20,0,0
33853,Anguilla,United Kingdom,3/4/20,0,0
33854,Anguilla,United Kingdom,3/5/20,0,0
33855,Anguilla,United Kingdom,3/6/20,0,0
33856,Anguilla,United Kingdom,3/7/20,0,0
33857,Anguilla,United Kingdom,3/8/20,0,0
33858,Anguilla,United Kingdom,3/9/20,0,0
33859,Anguilla,United Kingdom,3/10/20,0,0
33860,Anguilla,United Kingdom,3/11/20,0,0
33861,Anguilla,United Kingdom,3/12/20,0,0
33862,Anguilla,United Kingdom,3/13/20,0,0
33863,Anguilla,United Kingdom,3/14/20,0,0
33864,Anguilla,United Kingdom,3/15/20,0,0
33865,Anguilla,United Kingdom,3/16/20,0,0
33866,Anguilla,United Kingdom,3/17/20,0,0
33867,Anguilla,United Kingdom,3/18/20,0,0
33868,Anguilla,United Kingdom,3/19/20,0,0
33869,Anguilla,United Kingdom,3/20/20,0,0
33870,Anguilla,United Kingdom,3/21/20,0,0
33871,Anguilla,United Kingdom,3/22/20,0,0
33872,Anguilla,United Kingdom,3/23/20,0,0
33873,Anguilla,United Kingdom,3/24/20,0,0
33874,Anguilla,United Kingdom,3/25/20,0,0
33875,Anguilla,United Kingdom,3/26/20,0,0
33876,Anguilla,United Kingdom,3/27/20,0,0
33877,Anguilla,United Kingdom,3/28/20,2,0
33878,Anguilla,United Kingdom,3/29/20,2,0
33879,Anguilla,United Kingdom,3/30/20,2,0
33880,Anguilla,United Kingdom,3/31/20,2,0
33881,Anguilla,United Kingdom,4/1/20,2,0
33882,Anguilla,United Kingdom,4/2/20,3,0
33883,Anguilla,United Kingdom,4/3/20,3,0
33884,Anguilla,United Kingdom,4/4/20,3,0
33885,Anguilla,United Kingdom,4/5/20,3,0
33886,Anguilla,United Kingdom,4/6/20,3,0
33887,Anguilla,United Kingdom,4/7/20,3,0
33888,Anguilla,United Kingdom,4/8/20,3,0
33889,Anguilla,United Kingdom,4/9/20,3,0
33890,Anguilla,United Kingdom,4/10/20,3,0
33891,Anguilla,United Kingdom,4/11/20,3,0
33892,Anguilla,United Kingdom,4/12/20,3,0
33893,Anguilla,United Kingdom,4/13/20,3,0
33894,Anguilla,United Kingdom,4/14/20,3,0
33895,Anguilla,United Kingdom,4/15/20,3,0
33896,Anguilla,United Kingdom,4/16/20,3,0
33897,Anguilla,United Kingdom,4/17/20,3,0
33898,Anguilla,United Kingdom,4/18/20,3,0
33899,Anguilla,United Kingdom,4/19/20,3,0
33900,Anguilla,United Kingdom,4/20/20,3,0
33901,Anguilla,United Kingdom,4/21/20,3,0
33902,Anguilla,United Kingdom,4/22/20,3,0
33903,Anguilla,United Kingdom,4/23/20,3,0
33904,Anguilla,United Kingdom,4/24/20,3,0
33905,Anguilla,United Kingdom,4/25/20,3,0
33906,Anguilla,United Kingdom,4/26/20,3,0
33907,Anguilla,United Kingdom,4/27/20,3,0
33908,Anguilla,United Kingdom,4/28/20,3,0
33909,Anguilla,United Kingdom,4/29/20,3,0
33910,Anguilla,United Kingdom,4/30/20,3,0
33911,Anguilla,United Kingdom,5/1/20,3,0
33912,Anguilla,United Kingdom,5/2/20,3,0
33913,Anguilla,United Kingdom,5/3/20,3,0
33914,Anguilla,United Kingdom,5/4/20,3,0
33915,Anguilla,United Kingdom,5/5/20,3,0
33916,Anguilla,United Kingdom,5/6/20,3,0
33917,Anguilla,United Kingdom,5/7/20,3,0
33918,Anguilla,United Kingdom,5/8/20,3,0
33919,Anguilla,United Kingdom,5/9/20,3,0
33920,Anguilla,United Kingdom,5/10/20,3,0
33921,Anguilla,United Kingdom,5/11/20,3,0
33922,Anguilla,United Kingdom,5/12/20,3,0
33923,Anguilla,United Kingdom,5/13/20,3,0
33924,Anguilla,United Kingdom,5/14/20,3,0
33925,Anguilla,United Kingdom,5/15/20,3,0
33926,Bermuda,United Kingdom,1/22/20,0,0
33927,Bermuda,United Kingdom,1/23/20,0,0
33928,Bermuda,United Kingdom,1/24/20,0,0
33929,Bermuda,United Kingdom,1/25/20,0,0
33930,Bermuda,United Kingdom,1/26/20,0,0
33931,Bermuda,United Kingdom,1/27/20,0,0
33932,Bermuda,United Kingdom,1/28/20,0,0
33933,Bermuda,United Kingdom,1/29/20,0,0
33934,Bermuda,United Kingdom,1/30/20,0,0
33935,Bermuda,United Kingdom,1/31/20,0,0
33936,Bermuda,United Kingdom,2/1/20,0,0
33937,Bermuda,United Kingdom,2/2/20,0,0
33938,Bermuda,United Kingdom,2/3/20,0,0
33939,Bermuda,United Kingdom,2/4/20,0,0
33940,Bermuda,United Kingdom,2/5/20,0,0
33941,Bermuda,United Kingdom,2/6/20,0,0
33942,Bermuda,United Kingdom,2/7/20,0,0
33943,Bermuda,United Kingdom,2/8/20,0,0
33944,Bermuda,United Kingdom,2/9/20,0,0
33945,Bermuda,United Kingdom,2/10/20,0,0
33946,Bermuda,United Kingdom,2/11/20,0,0
33947,Bermuda,United Kingdom,2/12/20,0,0
33948,Bermuda,United Kingdom,2/13/20,0,0
33949,Bermuda,United Kingdom,2/14/20,0,0
33950,Bermuda,United Kingdom,2/15/20,0,0
33951,Bermuda,United Kingdom,2/16/20,0,0
33952,Bermuda,United Kingdom,2/17/20,0,0
33953,Bermuda,United Kingdom,2/18/20,0,0
33954,Bermuda,United Kingdom,2/19/20,0,0
33955,Bermuda,United Kingdom,2/20/20,0,0
33956,Bermuda,United Kingdom,2/21/20,0,0
33957,Bermuda,United Kingdom,2/22/20,0,0
33958,Bermuda,United Kingdom,2/23/20,0,0
33959,Bermuda,United Kingdom,2/24/20,0,0
33960,Bermuda,United Kingdom,2/25/20,0,0
33961,Bermuda,United Kingdom,2/26/20,0,0
33962,Bermuda,United Kingdom,2/27/20,0,0
33963,Bermuda,United Kingdom,2/28/20,0,0
33964,Bermuda,United Kingdom,2/29/20,0,0
33965,Bermuda,United Kingdom,3/1/20,0,0
33966,Bermuda,United Kingdom,3/2/20,0,0
33967,Bermuda,United Kingdom,3/3/20,0,0
33968,Bermuda,United Kingdom,3/4/20,0,0
33969,Bermuda,United Kingdom,3/5/20,0,0
33970,Bermuda,United Kingdom,3/6/20,0,0
33971,Bermuda,United Kingdom,3/7/20,0,0
33972,Bermuda,United Kingdom,3/8/20,0,0
33973,Bermuda,United Kingdom,3/9/20,0,0
33974,Bermuda,United Kingdom,3/10/20,0,0
33975,Bermuda,United Kingdom,3/11/20,0,0
33976,Bermuda,United Kingdom,3/12/20,0,0
33977,Bermuda,United Kingdom,3/13/20,0,0
33978,Bermuda,United Kingdom,3/14/20,0,0
33979,Bermuda,United Kingdom,3/15/20,0,0
33980,Bermuda,United Kingdom,3/16/20,0,0
33981,Bermuda,United Kingdom,3/17/20,0,0
33982,Bermuda,United Kingdom,3/18/20,0,0
33983,Bermuda,United Kingdom,3/19/20,2,0
33984,Bermuda,United Kingdom,3/20/20,2,0
33985,Bermuda,United Kingdom,3/21/20,2,0
33986,Bermuda,United Kingdom,3/22/20,6,0
33987,Bermuda,United Kingdom,3/23/20,6,0
33988,Bermuda,United Kingdom,3/24/20,6,0
33989,Bermuda,United Kingdom,3/25/20,7,0
33990,Bermuda,United Kingdom,3/26/20,15,0
33991,Bermuda,United Kingdom,3/27/20,17,0
33992,Bermuda,United Kingdom,3/28/20,17,0
33993,Bermuda,United Kingdom,3/29/20,22,0
33994,Bermuda,United Kingdom,3/30/20,27,0
33995,Bermuda,United Kingdom,3/31/20,32,0
33996,Bermuda,United Kingdom,4/1/20,32,0
33997,Bermuda,United Kingdom,4/2/20,35,0
33998,Bermuda,United Kingdom,4/3/20,35,0
33999,Bermuda,United Kingdom,4/4/20,35,0
34000,Bermuda,United Kingdom,4/5/20,37,0
34001,Bermuda,United Kingdom,4/6/20,39,2
34002,Bermuda,United Kingdom,4/7/20,39,2
34003,Bermuda,United Kingdom,4/8/20,39,3
34004,Bermuda,United Kingdom,4/9/20,48,4
34005,Bermuda,United Kingdom,4/10/20,48,4
34006,Bermuda,United Kingdom,4/11/20,48,4
34007,Bermuda,United Kingdom,4/12/20,57,4
34008,Bermuda,United Kingdom,4/13/20,57,5
34009,Bermuda,United Kingdom,4/14/20,57,5
34010,Bermuda,United Kingdom,4/15/20,81,5
34011,Bermuda,United Kingdom,4/16/20,81,5
34012,Bermuda,United Kingdom,4/17/20,83,5
34013,Bermuda,United Kingdom,4/18/20,83,5
34014,Bermuda,United Kingdom,4/19/20,86,5
34015,Bermuda,United Kingdom,4/20/20,86,5
34016,Bermuda,United Kingdom,4/21/20,86,5
34017,Bermuda,United Kingdom,4/22/20,99,5
34018,Bermuda,United Kingdom,4/23/20,99,5
34019,Bermuda,United Kingdom,4/24/20,99,5
34020,Bermuda,United Kingdom,4/25/20,109,5
34021,Bermuda,United Kingdom,4/26/20,109,5
34022,Bermuda,United Kingdom,4/27/20,110,6
34023,Bermuda,United Kingdom,4/28/20,110,6
34024,Bermuda,United Kingdom,4/29/20,111,6
34025,Bermuda,United Kingdom,4/30/20,114,6
34026,Bermuda,United Kingdom,5/1/20,114,6
34027,Bermuda,United Kingdom,5/2/20,114,7
34028,Bermuda,United Kingdom,5/3/20,115,7
34029,Bermuda,United Kingdom,5/4/20,115,7
34030,Bermuda,United Kingdom,5/5/20,115,7
34031,Bermuda,United Kingdom,5/6/20,118,7
34032,Bermuda,United Kingdom,5/7/20,118,7
34033,Bermuda,United Kingdom,5/8/20,118,7
34034,Bermuda,United Kingdom,5/9/20,118,7
34035,Bermuda,United Kingdom,5/10/20,118,7
34036,Bermuda,United Kingdom,5/11/20,119,8
34037,Bermuda,United Kingdom,5/12/20,121,8
34038,Bermuda,United Kingdom,5/13/20,121,8
34039,Bermuda,United Kingdom,5/14/20,122,9
34040,Bermuda,United Kingdom,5/15/20,122,9
34041,British Virgin Islands,United Kingdom,1/22/20,0,0
34042,British Virgin Islands,United Kingdom,1/23/20,0,0
34043,British Virgin Islands,United Kingdom,1/24/20,0,0
34044,British Virgin Islands,United Kingdom,1/25/20,0,0
34045,British Virgin Islands,United Kingdom,1/26/20,0,0
34046,British Virgin Islands,United Kingdom,1/27/20,0,0
34047,British Virgin Islands,United Kingdom,1/28/20,0,0
34048,British Virgin Islands,United Kingdom,1/29/20,0,0
34049,British Virgin Islands,United Kingdom,1/30/20,0,0
34050,British Virgin Islands,United Kingdom,1/31/20,0,0
34051,British Virgin Islands,United Kingdom,2/1/20,0,0
34052,British Virgin Islands,United Kingdom,2/2/20,0,0
34053,British Virgin Islands,United Kingdom,2/3/20,0,0
34054,British Virgin Islands,United Kingdom,2/4/20,0,0
34055,British Virgin Islands,United Kingdom,2/5/20,0,0
34056,British Virgin Islands,United Kingdom,2/6/20,0,0
34057,British Virgin Islands,United Kingdom,2/7/20,0,0
34058,British Virgin Islands,United Kingdom,2/8/20,0,0
34059,British Virgin Islands,United Kingdom,2/9/20,0,0
34060,British Virgin Islands,United Kingdom,2/10/20,0,0
34061,British Virgin Islands,United Kingdom,2/11/20,0,0
34062,British Virgin Islands,United Kingdom,2/12/20,0,0
34063,British Virgin Islands,United Kingdom,2/13/20,0,0
34064,British Virgin Islands,United Kingdom,2/14/20,0,0
34065,British Virgin Islands,United Kingdom,2/15/20,0,0
34066,British Virgin Islands,United Kingdom,2/16/20,0,0
34067,British Virgin Islands,United Kingdom,2/17/20,0,0
34068,British Virgin Islands,United Kingdom,2/18/20,0,0
34069,British Virgin Islands,United Kingdom,2/19/20,0,0
34070,British Virgin Islands,United Kingdom,2/20/20,0,0
34071,British Virgin Islands,United Kingdom,2/21/20,0,0
34072,British Virgin Islands,United Kingdom,2/22/20,0,0
34073,British Virgin Islands,United Kingdom,2/23/20,0,0
34074,British Virgin Islands,United Kingdom,2/24/20,0,0
34075,British Virgin Islands,United Kingdom,2/25/20,0,0
34076,British Virgin Islands,United Kingdom,2/26/20,0,0
34077,British Virgin Islands,United Kingdom,2/27/20,0,0
34078,British Virgin Islands,United Kingdom,2/28/20,0,0
34079,British Virgin Islands,United Kingdom,2/29/20,0,0
34080,British Virgin Islands,United Kingdom,3/1/20,0,0
34081,British Virgin Islands,United Kingdom,3/2/20,0,0
34082,British Virgin Islands,United Kingdom,3/3/20,0,0
34083,British Virgin Islands,United Kingdom,3/4/20,0,0
34084,British Virgin Islands,United Kingdom,3/5/20,0,0
34085,British Virgin Islands,United Kingdom,3/6/20,0,0
34086,British Virgin Islands,United Kingdom,3/7/20,0,0
34087,British Virgin Islands,United Kingdom,3/8/20,0,0
34088,British Virgin Islands,United Kingdom,3/9/20,0,0
34089,British Virgin Islands,United Kingdom,3/10/20,0,0
34090,British Virgin Islands,United Kingdom,3/11/20,0,0
34091,British Virgin Islands,United Kingdom,3/12/20,0,0
34092,British Virgin Islands,United Kingdom,3/13/20,0,0
34093,British Virgin Islands,United Kingdom,3/14/20,0,0
34094,British Virgin Islands,United Kingdom,3/15/20,0,0
34095,British Virgin Islands,United Kingdom,3/16/20,0,0
34096,British Virgin Islands,United Kingdom,3/17/20,0,0
34097,British Virgin Islands,United Kingdom,3/18/20,0,0
34098,British Virgin Islands,United Kingdom,3/19/20,0,0
34099,British Virgin Islands,United Kingdom,3/20/20,0,0
34100,British Virgin Islands,United Kingdom,3/21/20,0,0
34101,British Virgin Islands,United Kingdom,3/22/20,0,0
34102,British Virgin Islands,United Kingdom,3/23/20,0,0
34103,British Virgin Islands,United Kingdom,3/24/20,0,0
34104,British Virgin Islands,United Kingdom,3/25/20,0,0
34105,British Virgin Islands,United Kingdom,3/26/20,0,0
34106,British Virgin Islands,United Kingdom,3/27/20,0,0
34107,British Virgin Islands,United Kingdom,3/28/20,2,0
34108,British Virgin Islands,United Kingdom,3/29/20,2,0
34109,British Virgin Islands,United Kingdom,3/30/20,2,0
34110,British Virgin Islands,United Kingdom,3/31/20,3,0
34111,British Virgin Islands,United Kingdom,4/1/20,3,0
34112,British Virgin Islands,United Kingdom,4/2/20,3,0
34113,British Virgin Islands,United Kingdom,4/3/20,3,0
34114,British Virgin Islands,United Kingdom,4/4/20,3,0
34115,British Virgin Islands,United Kingdom,4/5/20,3,0
34116,British Virgin Islands,United Kingdom,4/6/20,3,0
34117,British Virgin Islands,United Kingdom,4/7/20,3,0
34118,British Virgin Islands,United Kingdom,4/8/20,3,0
34119,British Virgin Islands,United Kingdom,4/9/20,3,0
34120,British Virgin Islands,United Kingdom,4/10/20,3,0
34121,British Virgin Islands,United Kingdom,4/11/20,3,0
34122,British Virgin Islands,United Kingdom,4/12/20,3,0
34123,British Virgin Islands,United Kingdom,4/13/20,3,0
34124,British Virgin Islands,United Kingdom,4/14/20,3,0
34125,British Virgin Islands,United Kingdom,4/15/20,3,0
34126,British Virgin Islands,United Kingdom,4/16/20,3,0
34127,British Virgin Islands,United Kingdom,4/17/20,4,0
34128,British Virgin Islands,United Kingdom,4/18/20,4,0
34129,British Virgin Islands,United Kingdom,4/19/20,4,1
34130,British Virgin Islands,United Kingdom,4/20/20,5,1
34131,British Virgin Islands,United Kingdom,4/21/20,5,1
34132,British Virgin Islands,United Kingdom,4/22/20,5,1
34133,British Virgin Islands,United Kingdom,4/23/20,5,1
34134,British Virgin Islands,United Kingdom,4/24/20,5,1
34135,British Virgin Islands,United Kingdom,4/25/20,6,1
34136,British Virgin Islands,United Kingdom,4/26/20,6,1
34137,British Virgin Islands,United Kingdom,4/27/20,6,1
34138,British Virgin Islands,United Kingdom,4/28/20,6,1
34139,British Virgin Islands,United Kingdom,4/29/20,6,1
34140,British Virgin Islands,United Kingdom,4/30/20,6,1
34141,British Virgin Islands,United Kingdom,5/1/20,6,1
34142,British Virgin Islands,United Kingdom,5/2/20,6,1
34143,British Virgin Islands,United Kingdom,5/3/20,6,1
34144,British Virgin Islands,United Kingdom,5/4/20,6,1
34145,British Virgin Islands,United Kingdom,5/5/20,6,1
34146,British Virgin Islands,United Kingdom,5/6/20,7,1
34147,British Virgin Islands,United Kingdom,5/7/20,7,1
34148,British Virgin Islands,United Kingdom,5/8/20,7,1
34149,British Virgin Islands,United Kingdom,5/9/20,7,1
34150,British Virgin Islands,United Kingdom,5/10/20,7,1
34151,British Virgin Islands,United Kingdom,5/11/20,7,1
34152,British Virgin Islands,United Kingdom,5/12/20,7,1
34153,British Virgin Islands,United Kingdom,5/13/20,7,1
34154,British Virgin Islands,United Kingdom,5/14/20,7,1
34155,British Virgin Islands,United Kingdom,5/15/20,8,1
34156,Cayman Islands,United Kingdom,1/22/20,0,0
34157,Cayman Islands,United Kingdom,1/23/20,0,0
34158,Cayman Islands,United Kingdom,1/24/20,0,0
34159,Cayman Islands,United Kingdom,1/25/20,0,0
34160,Cayman Islands,United Kingdom,1/26/20,0,0
34161,Cayman Islands,United Kingdom,1/27/20,0,0
34162,Cayman Islands,United Kingdom,1/28/20,0,0
34163,Cayman Islands,United Kingdom,1/29/20,0,0
34164,Cayman Islands,United Kingdom,1/30/20,0,0
34165,Cayman Islands,United Kingdom,1/31/20,0,0
34166,Cayman Islands,United Kingdom,2/1/20,0,0
34167,Cayman Islands,United Kingdom,2/2/20,0,0
34168,Cayman Islands,United Kingdom,2/3/20,0,0
34169,Cayman Islands,United Kingdom,2/4/20,0,0
34170,Cayman Islands,United Kingdom,2/5/20,0,0
34171,Cayman Islands,United Kingdom,2/6/20,0,0
34172,Cayman Islands,United Kingdom,2/7/20,0,0
34173,Cayman Islands,United Kingdom,2/8/20,0,0
34174,Cayman Islands,United Kingdom,2/9/20,0,0
34175,Cayman Islands,United Kingdom,2/10/20,0,0
34176,Cayman Islands,United Kingdom,2/11/20,0,0
34177,Cayman Islands,United Kingdom,2/12/20,0,0
34178,Cayman Islands,United Kingdom,2/13/20,0,0
34179,Cayman Islands,United Kingdom,2/14/20,0,0
34180,Cayman Islands,United Kingdom,2/15/20,0,0
34181,Cayman Islands,United Kingdom,2/16/20,0,0
34182,Cayman Islands,United Kingdom,2/17/20,0,0
34183,Cayman Islands,United Kingdom,2/18/20,0,0
34184,Cayman Islands,United Kingdom,2/19/20,0,0
34185,Cayman Islands,United Kingdom,2/20/20,0,0
34186,Cayman Islands,United Kingdom,2/21/20,0,0
34187,Cayman Islands,United Kingdom,2/22/20,0,0
34188,Cayman Islands,United Kingdom,2/23/20,0,0
34189,Cayman Islands,United Kingdom,2/24/20,0,0
34190,Cayman Islands,United Kingdom,2/25/20,0,0
34191,Cayman Islands,United Kingdom,2/26/20,0,0
34192,Cayman Islands,United Kingdom,2/27/20,0,0
34193,Cayman Islands,United Kingdom,2/28/20,0,0
34194,Cayman Islands,United Kingdom,2/29/20,0,0
34195,Cayman Islands,United Kingdom,3/1/20,0,0
34196,Cayman Islands,United Kingdom,3/2/20,0,0
34197,Cayman Islands,United Kingdom,3/3/20,0,0
34198,Cayman Islands,United Kingdom,3/4/20,0,0
34199,Cayman Islands,United Kingdom,3/5/20,0,0
34200,Cayman Islands,United Kingdom,3/6/20,0,0
34201,Cayman Islands,United Kingdom,3/7/20,0,0
34202,Cayman Islands,United Kingdom,3/8/20,0,0
34203,Cayman Islands,United Kingdom,3/9/20,0,0
34204,Cayman Islands,United Kingdom,3/10/20,0,0
34205,Cayman Islands,United Kingdom,3/11/20,0,0
34206,Cayman Islands,United Kingdom,3/12/20,0,0
34207,Cayman Islands,United Kingdom,3/13/20,1,0
34208,Cayman Islands,United Kingdom,3/14/20,1,0
34209,Cayman Islands,United Kingdom,3/15/20,1,0
34210,Cayman Islands,United Kingdom,3/16/20,1,1
34211,Cayman Islands,United Kingdom,3/17/20,1,1
34212,Cayman Islands,United Kingdom,3/18/20,1,1
34213,Cayman Islands,United Kingdom,3/19/20,3,1
34214,Cayman Islands,United Kingdom,3/20/20,3,1
34215,Cayman Islands,United Kingdom,3/21/20,3,1
34216,Cayman Islands,United Kingdom,3/22/20,3,1
34217,Cayman Islands,United Kingdom,3/23/20,5,1
34218,Cayman Islands,United Kingdom,3/24/20,6,1
34219,Cayman Islands,United Kingdom,3/25/20,8,1
34220,Cayman Islands,United Kingdom,3/26/20,8,1
34221,Cayman Islands,United Kingdom,3/27/20,8,1
34222,Cayman Islands,United Kingdom,3/28/20,8,1
34223,Cayman Islands,United Kingdom,3/29/20,8,1
34224,Cayman Islands,United Kingdom,3/30/20,12,1
34225,Cayman Islands,United Kingdom,3/31/20,14,1
34226,Cayman Islands,United Kingdom,4/1/20,22,1
34227,Cayman Islands,United Kingdom,4/2/20,28,1
34228,Cayman Islands,United Kingdom,4/3/20,28,1
34229,Cayman Islands,United Kingdom,4/4/20,35,1
34230,Cayman Islands,United Kingdom,4/5/20,35,1
34231,Cayman Islands,United Kingdom,4/6/20,39,1
34232,Cayman Islands,United Kingdom,4/7/20,45,1
34233,Cayman Islands,United Kingdom,4/8/20,45,1
34234,Cayman Islands,United Kingdom,4/9/20,45,1
34235,Cayman Islands,United Kingdom,4/10/20,45,1
34236,Cayman Islands,United Kingdom,4/11/20,45,1
34237,Cayman Islands,United Kingdom,4/12/20,53,1
34238,Cayman Islands,United Kingdom,4/13/20,53,1
34239,Cayman Islands,United Kingdom,4/14/20,54,1
34240,Cayman Islands,United Kingdom,4/15/20,54,1
34241,Cayman Islands,United Kingdom,4/16/20,60,1
34242,Cayman Islands,United Kingdom,4/17/20,61,1
34243,Cayman Islands,United Kingdom,4/18/20,61,1
34244,Cayman Islands,United Kingdom,4/19/20,61,1
34245,Cayman Islands,United Kingdom,4/20/20,66,1
34246,Cayman Islands,United Kingdom,4/21/20,66,1
34247,Cayman Islands,United Kingdom,4/22/20,66,1
34248,Cayman Islands,United Kingdom,4/23/20,66,1
34249,Cayman Islands,United Kingdom,4/24/20,70,1
34250,Cayman Islands,United Kingdom,4/25/20,70,1
34251,Cayman Islands,United Kingdom,4/26/20,70,1
34252,Cayman Islands,United Kingdom,4/27/20,70,1
34253,Cayman Islands,United Kingdom,4/28/20,70,1
34254,Cayman Islands,United Kingdom,4/29/20,73,1
34255,Cayman Islands,United Kingdom,4/30/20,73,1
34256,Cayman Islands,United Kingdom,5/1/20,74,1
34257,Cayman Islands,United Kingdom,5/2/20,74,1
34258,Cayman Islands,United Kingdom,5/3/20,74,1
34259,Cayman Islands,United Kingdom,5/4/20,75,1
34260,Cayman Islands,United Kingdom,5/5/20,78,1
34261,Cayman Islands,United Kingdom,5/6/20,78,1
34262,Cayman Islands,United Kingdom,5/7/20,80,1
34263,Cayman Islands,United Kingdom,5/8/20,81,1
34264,Cayman Islands,United Kingdom,5/9/20,81,1
34265,Cayman Islands,United Kingdom,5/10/20,81,1
34266,Cayman Islands,United Kingdom,5/11/20,84,1
34267,Cayman Islands,United Kingdom,5/12/20,85,1
34268,Cayman Islands,United Kingdom,5/13/20,86,1
34269,Cayman Islands,United Kingdom,5/14/20,93,1
34270,Cayman Islands,United Kingdom,5/15/20,94,1
34271,Channel Islands,United Kingdom,1/22/20,0,0
34272,Channel Islands,United Kingdom,1/23/20,0,0
34273,Channel Islands,United Kingdom,1/24/20,0,0
34274,Channel Islands,United Kingdom,1/25/20,0,0
34275,Channel Islands,United Kingdom,1/26/20,0,0
34276,Channel Islands,United Kingdom,1/27/20,0,0
34277,Channel Islands,United Kingdom,1/28/20,0,0
34278,Channel Islands,United Kingdom,1/29/20,0,0
34279,Channel Islands,United Kingdom,1/30/20,0,0
34280,Channel Islands,United Kingdom,1/31/20,0,0
34281,Channel Islands,United Kingdom,2/1/20,0,0
34282,Channel Islands,United Kingdom,2/2/20,0,0
34283,Channel Islands,United Kingdom,2/3/20,0,0
34284,Channel Islands,United Kingdom,2/4/20,0,0
34285,Channel Islands,United Kingdom,2/5/20,0,0
34286,Channel Islands,United Kingdom,2/6/20,0,0
34287,Channel Islands,United Kingdom,2/7/20,0,0
34288,Channel Islands,United Kingdom,2/8/20,0,0
34289,Channel Islands,United Kingdom,2/9/20,0,0
34290,Channel Islands,United Kingdom,2/10/20,0,0
34291,Channel Islands,United Kingdom,2/11/20,0,0
34292,Channel Islands,United Kingdom,2/12/20,0,0
34293,Channel Islands,United Kingdom,2/13/20,0,0
34294,Channel Islands,United Kingdom,2/14/20,0,0
34295,Channel Islands,United Kingdom,2/15/20,0,0
34296,Channel Islands,United Kingdom,2/16/20,0,0
34297,Channel Islands,United Kingdom,2/17/20,0,0
34298,Channel Islands,United Kingdom,2/18/20,0,0
34299,Channel Islands,United Kingdom,2/19/20,0,0
34300,Channel Islands,United Kingdom,2/20/20,0,0
34301,Channel Islands,United Kingdom,2/21/20,0,0
34302,Channel Islands,United Kingdom,2/22/20,0,0
34303,Channel Islands,United Kingdom,2/23/20,0,0
34304,Channel Islands,United Kingdom,2/24/20,0,0
34305,Channel Islands,United Kingdom,2/25/20,0,0
34306,Channel Islands,United Kingdom,2/26/20,0,0
34307,Channel Islands,United Kingdom,2/27/20,0,0
34308,Channel Islands,United Kingdom,2/28/20,0,0
34309,Channel Islands,United Kingdom,2/29/20,0,0
34310,Channel Islands,United Kingdom,3/1/20,0,0
34311,Channel Islands,United Kingdom,3/2/20,0,0
34312,Channel Islands,United Kingdom,3/3/20,0,0
34313,Channel Islands,United Kingdom,3/4/20,0,0
34314,Channel Islands,United Kingdom,3/5/20,0,0
34315,Channel Islands,United Kingdom,3/6/20,0,0
34316,Channel Islands,United Kingdom,3/7/20,0,0
34317,Channel Islands,United Kingdom,3/8/20,0,0
34318,Channel Islands,United Kingdom,3/9/20,0,0
34319,Channel Islands,United Kingdom,3/10/20,1,0
34320,Channel Islands,United Kingdom,3/11/20,2,0
34321,Channel Islands,United Kingdom,3/12/20,2,0
34322,Channel Islands,United Kingdom,3/13/20,2,0
34323,Channel Islands,United Kingdom,3/14/20,2,0
34324,Channel Islands,United Kingdom,3/15/20,3,0
34325,Channel Islands,United Kingdom,3/16/20,6,0
34326,Channel Islands,United Kingdom,3/17/20,6,0
34327,Channel Islands,United Kingdom,3/18/20,6,0
